"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.stageoneone.hz/com.unity3d.player.UnityPlayerNativeActivity }"
"<android.content.res.AssetManager: java.io.InputStream open(java.lang.String)>","bin/Data/settings.xml"
"<org.xmlpull.v1.XmlPullParserFactory: void setNamespaceAware(boolean)>","1"
"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.view.View: void setFocusable(boolean)>","1"
"<android.view.View: void setFocusableInTouchMode(boolean)>","1"
"<android.app.Activity: void setContentView(android.view.View)>","com.unity3d.player.UnityPlayer{a44a2b4 V.E...... ......I. 0,0-0,0}"
"<java.net.URL: void <init>(java.lang.String)>","http://stats.unity3d.com/HWStats.cgi"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.stageoneone.hz/com.unity3d.player.UnityPlayerNativeActivity }"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.stageoneone.hz/com.unity3d.player.UnityPlayerNativeActivity }"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { flg=0x10000 cmp=com.stageoneone.hz/com.unity3d.player.UnityPlayerNativeActivity }"
